ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-11T07:28:55.221
endDateTime, 2021-12-11T07:29:50.382
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 55.1617
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-12-11T07:28:55.301, 2021-12-11T07:29:29.350, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 34.0492, 34.0492, Done, 
5, Put UUT, 2021-12-11T07:29:29.358, 2021-12-11T07:29:32.369, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 3.01125, Failed, 
6, Power Off, 2021-12-11T07:29:32.380, 2021-12-11T07:29:34.669, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 2.28935, 2.28935, Done, 
7, DC Power Off, 2021-12-11T07:29:34.682, 2021-12-11T07:29:35.356, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.674014, 0.674014, Done, 
8, Wait 10, 2021-12-11T07:29:35.369, 2021-12-11T07:29:50.370, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0016, 15.0016, Done, 
