ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-04-01T00:01:13.198
endDateTime, 2021-04-01T00:02:01.625
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 48.4272
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-04-01T00:01:13.337, 2021-04-01T00:01:33.454, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 20.1163, 20.1163, Done, 
5, Put UUT, 2021-04-01T00:01:33.460, 2021-04-01T00:01:45.830, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 12.3699, Failed, 
6, Power Off, 2021-04-01T00:01:45.844, 2021-04-01T00:01:46.198, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.35342, 0.35342, Done, 
7, DC Power Off, 2021-04-01T00:01:46.216, 2021-04-01T00:01:46.599, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.382705, 0.382705, Done, 
8, Wait 10, 2021-04-01T00:01:46.611, 2021-04-01T00:02:01.613, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0016, 15.0016, Done, 
