ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-30T08:56:24.629
endDateTime, 2021-12-30T08:57:24.888
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 60.2599
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-12-30T08:56:24.774, 2021-12-30T08:56:58.914, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 34.1405, 34.1405, Done, 
5, Put UUT, 2021-12-30T08:56:58.922, 2021-12-30T08:57:07.687, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 8.7649, Failed, 
6, Power Off, 2021-12-30T08:57:07.700, 2021-12-30T08:57:09.376, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.67631, 1.67631, Done, 
7, DC Power Off, 2021-12-30T08:57:09.388, 2021-12-30T08:57:09.862, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.474511, 0.474511, Done, 
8, Wait 10, 2021-12-30T08:57:09.875, 2021-12-30T08:57:24.876, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0013, 15.0013, Done, 
