ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-03-27T07:56:21.590
endDateTime, 2021-03-27T07:57:05.246
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 43.6568
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-03-27T07:56:21.758, 2021-03-27T07:56:41.817, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 20.0591, 20.0591, Done, 
5, Put UUT, 2021-03-27T07:56:41.840, 2021-03-27T07:56:48.132, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 6.29201, Failed, 
6, Power Off, 2021-03-27T07:56:48.146, 2021-03-27T07:56:49.624, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.47779, 1.47779, Done, 
7, DC Power Off, 2021-03-27T07:56:49.638, 2021-03-27T07:56:50.220, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.581866, 0.581866, Done, 
8, Wait 10, 2021-03-27T07:56:50.233, 2021-03-27T07:57:05.234, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0017, 15.0017, Done, 
