ID, administrator
name, administrator
ID, 6077
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-29T09:34:48.324
endDateTime, 2021-12-29T09:37:59.910
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 191.587
ModuleTime, 191.587
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
6088, Battery Voltage Check, 2021-12-29T09:35:12.141, 2021-12-29T09:35:12.881, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.740235, 0.740235, Passed, Numeric, 3.22929322, AND, LimitPair, N.A, volt, 2.85, 3.45, 
6089, Wait 10, 2021-12-29T09:35:12.886, 2021-12-29T09:35:22.886, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6090, Remote Command Set, 2021-12-29T09:35:22.890, 2021-12-29T09:36:24.607, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.7169, 61.7169, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6091, Initialize SRAM and HC12, 2021-12-29T09:36:24.609, 2021-12-29T09:36:34.104, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49483, 9.49483, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6092, I2C Read Write Test, 2021-12-29T09:36:34.115, 2021-12-29T09:36:37.139, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.02353, 3.02353, Passed, Alpha VCC, 5.0759322695, N.A, N.A, N.A, N.A, N.A, N.A, 
6093, Get VCC Sensor Value, 2021-12-29T09:36:37.144, 2021-12-29T09:36:37.157, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0126824, 0.0126824, Passed, Numeric, 4.98736, AND, LimitPair, N.A, volt, 4.75, 5.25, 
6094, Get 15V Sensor Value, 2021-12-29T09:36:37.162, 2021-12-29T09:36:37.177, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0154477, 0.0154477, Passed, Numeric, 12.9876, AND, LimitPair, N.A, volt, 12.16, 13.44, 
6095, Get Power Sensor Value, 2021-12-29T09:36:37.183, 2021-12-29T09:36:37.195, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0127121, 0.0127121, Passed, Numeric, 39.5108, AND, LimitPair, N.A, volt, 38, 42, 
6096, Lid Left Sensor Test, 2021-12-29T09:36:37.204, 2021-12-29T09:36:37.215, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0112591, 0.0112591, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
6097, Lid Right Sensor Test, 2021-12-29T09:36:37.219, 2021-12-29T09:36:37.231, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0123775, 0.0123775, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
6098, HS Left Sensor Test, 2021-12-29T09:36:37.235, 2021-12-29T09:36:37.246, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0111028, 0.0111028, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
6099, HS Right Sensor Test, 2021-12-29T09:36:37.250, 2021-12-29T09:36:37.261, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0112284, 0.0112284, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
6100, Get Amp2 Sensor Value, 2021-12-29T09:36:37.264, 2021-12-29T09:36:37.277, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0127744, 0.0127744, Passed, Numeric, 23.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
6101, Get Amp Sensor Value, 2021-12-29T09:36:37.281, 2021-12-29T09:36:37.293, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0118999, 0.0118999, Passed, Numeric, 23.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
6102, Get Power Supply Sensor Value, 2021-12-29T09:36:37.296, 2021-12-29T09:36:37.308, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0113751, 0.0113751, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
6103, SRAM Page 0 Check, 2021-12-29T09:36:37.316, 2021-12-29T09:37:27.146, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 49.8301, 49.8301, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6104, SRAM Page 1 Check, 2021-12-29T09:37:27.157, 2021-12-29T09:37:27.664, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.506281, 0.506281, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6105, SRAM Page 2 Check, 2021-12-29T09:37:27.669, 2021-12-29T09:37:28.111, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.442912, 0.442912, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6106, SRAM Page 3 Check, 2021-12-29T09:37:28.117, 2021-12-29T09:37:28.610, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.493838, 0.493838, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6107, Power Cycle Unit, 2021-12-29T09:37:28.615, 2021-12-29T09:37:54.652, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.0371, 26.0371, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6108, Battery Backup Test, 2021-12-29T09:37:54.654, 2021-12-29T09:37:55.693, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.03896, 1.03896, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6109, Block Sensor 0 Check, 2021-12-29T09:37:55.696, 2021-12-29T09:37:55.706, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0096683, 0.0096683, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
6110, Block Sensor 1 Check, 2021-12-29T09:37:55.707, 2021-12-29T09:37:55.718, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0109588, 0.0109588, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
6111, Block Sensor 2 Check, 2021-12-29T09:37:55.721, 2021-12-29T09:37:55.730, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0096471, 0.0096471, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
6112, Block Sensor 3 Check, 2021-12-29T09:37:55.740, 2021-12-29T09:37:55.750, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0099026, 0.0099026, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
6113, Block Sensor 4 Check, 2021-12-29T09:37:55.754, 2021-12-29T09:37:55.765, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0106803, 0.0106803, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
6114, Block Sensor 5 Check, 2021-12-29T09:37:55.768, 2021-12-29T09:37:55.779, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0110251, 0.0110251, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
6115, TE CH0 Posistive Direction Check, 2021-12-29T09:37:55.786, 2021-12-29T09:37:56.621, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.834698, 0.834698, Passed, Numeric, 10.65906748333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
6116, TE CH0 Negative Direction Check, 2021-12-29T09:37:56.633, 2021-12-29T09:37:57.414, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.780436, 0.780436, Passed, Numeric, -10.6581383, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
6117, TE CH1 Posistive Direction Check, 2021-12-29T09:37:57.428, 2021-12-29T09:37:58.220, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.792102, 0.792102, Passed, Numeric, 10.7158644, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
6118, TE CH1 Negative Direction Check, 2021-12-29T09:37:58.257, 2021-12-29T09:37:59.020, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.76314, 0.76314, Aborted, Numeric, -10.71535808333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
6119, Power Off, 2021-12-29T09:37:59.020, 2021-12-29T09:37:59.113, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0928587, 0.0928587, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6120, DC Power Off, 2021-12-29T09:37:59.114, 2021-12-29T09:37:59.448, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.334039, 0.334039, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6121, Wait 10, 2021-12-29T09:37:59.448, 2021-12-29T09:37:59.898, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.449997, 0.449997, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
