ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-02-02T18:37:17.306
endDateTime, 2021-02-02T18:41:51.170
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 273.864
ModuleTime, 273.864
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
14, Battery Voltage Check, 2021-02-02T18:38:38.146, 2021-02-02T18:38:38.916, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.769338, 0.769338, Passed, Numeric, 3.05744412, AND, LimitPair, N.A, volt, 2.85, 3.45, 
15, Wait 10, 2021-02-02T18:38:38.921, 2021-02-02T18:38:48.923, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0019, 10.0019, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
16, Remote Command Set, 2021-02-02T18:38:48.927, 2021-02-02T18:39:50.742, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.8155, 61.8155, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
17, Initialize SRAM and HC12, 2021-02-02T18:39:50.748, 2021-02-02T18:40:00.251, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.50271, 9.50271, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
18, I2C Read Write Test, 2021-02-02T18:40:00.262, 2021-02-02T18:40:03.317, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.0551, 3.0551, Passed, Alpha VCC, 5.01328255, N.A, N.A, N.A, N.A, N.A, N.A, 
19, Get VCC Sensor Value, 2021-02-02T18:40:03.323, 2021-02-02T18:40:03.339, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0162696, 0.0162696, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, 
20, Get 15V Sensor Value, 2021-02-02T18:40:03.344, 2021-02-02T18:40:03.362, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0175163, 0.0175163, Passed, Numeric, 13.25304, AND, LimitPair, N.A, volt, 12.16, 13.44, 
21, Get Power Sensor Value, 2021-02-02T18:40:03.367, 2021-02-02T18:40:03.382, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0153404, 0.0153404, Passed, Numeric, 39.8122, AND, LimitPair, N.A, volt, 38, 42, 
22, Lid Left Sensor Test, 2021-02-02T18:40:03.387, 2021-02-02T18:40:03.402, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0149744, 0.0149744, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
23, Lid Right Sensor Test, 2021-02-02T18:40:03.407, 2021-02-02T18:40:03.421, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0140205, 0.0140205, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
24, HS Left Sensor Test, 2021-02-02T18:40:03.426, 2021-02-02T18:40:03.441, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0153377, 0.0153377, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
25, HS Right Sensor Test, 2021-02-02T18:40:03.446, 2021-02-02T18:40:03.461, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0149251, 0.0149251, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
26, Get Amp2 Sensor Value, 2021-02-02T18:40:03.466, 2021-02-02T18:40:03.482, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0153449, 0.0153449, Passed, Numeric, 25.2, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
27, Get Amp Sensor Value, 2021-02-02T18:40:03.487, 2021-02-02T18:40:03.502, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0153312, 0.0153312, Passed, Numeric, 26.2, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
28, Get Power Supply Sensor Value, 2021-02-02T18:40:03.507, 2021-02-02T18:40:03.522, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0147872, 0.0147872, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
29, SRAM Page 0 Check, 2021-02-02T18:40:03.534, 2021-02-02T18:40:52.531, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 48.9976, 48.9976, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
30, SRAM Page 1 Check, 2021-02-02T18:40:52.552, 2021-02-02T18:40:53.045, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.493444, 0.493444, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
31, SRAM Page 2 Check, 2021-02-02T18:40:53.050, 2021-02-02T18:40:53.480, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.429923, 0.429923, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
32, SRAM Page 3 Check, 2021-02-02T18:40:53.484, 2021-02-02T18:40:53.975, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.490352, 0.490352, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
33, Power Cycle Unit, 2021-02-02T18:40:53.980, 2021-02-02T18:41:19.915, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 25.9357, 25.9357, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
34, Battery Backup Test, 2021-02-02T18:41:19.919, 2021-02-02T18:41:21.188, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.26864, 1.26864, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
35, Block Sensor 0 Check, 2021-02-02T18:41:21.199, 2021-02-02T18:41:21.214, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0145977, 0.0145977, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
36, Block Sensor 1 Check, 2021-02-02T18:41:21.222, 2021-02-02T18:41:21.235, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0127694, 0.0127694, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
37, Block Sensor 2 Check, 2021-02-02T18:41:21.267, 2021-02-02T18:41:21.278, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0108142, 0.0108142, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
38, Block Sensor 3 Check, 2021-02-02T18:41:21.282, 2021-02-02T18:41:21.293, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0108419, 0.0108419, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
39, Block Sensor 4 Check, 2021-02-02T18:41:21.330, 2021-02-02T18:41:21.343, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0128108, 0.0128108, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
40, Block Sensor 5 Check, 2021-02-02T18:41:21.351, 2021-02-02T18:41:21.364, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0128409, 0.0128409, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
41, TE CH0 Posistive Direction Check, 2021-02-02T18:41:21.380, 2021-02-02T18:41:22.164, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.783643, 0.783643, Passed, Numeric, 10.63179366667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
42, TE CH0 Negative Direction Check, 2021-02-02T18:41:22.176, 2021-02-02T18:41:22.968, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.791869, 0.791869, Passed, Numeric, -10.62458353333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
43, TE CH1 Posistive Direction Check, 2021-02-02T18:41:22.978, 2021-02-02T18:41:23.783, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.805052, 0.805052, Passed, Numeric, 10.67625628333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
44, TE CH1 Negative Direction Check, 2021-02-02T18:41:23.793, 2021-02-02T18:41:24.599, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.806071, 0.806071, Passed, Numeric, -10.6758876, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
45, TE CH2 Posistive Direction Check, 2021-02-02T18:41:24.610, 2021-02-02T18:41:25.408, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.798309, 0.798309, Passed, Numeric, 10.69776781667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
46, TE CH2 Negative Direction Check, 2021-02-02T18:41:25.420, 2021-02-02T18:41:26.232, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.811441, 0.811441, Passed, Numeric, -10.69152558333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
47, TE CH3 Posistive Direction Check, 2021-02-02T18:41:26.245, 2021-02-02T18:41:27.068, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.823238, 0.823238, Passed, Numeric, 10.62720685, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
48, TE CH3 Negative Direction Check, 2021-02-02T18:41:27.081, 2021-02-02T18:41:27.893, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.812232, 0.812232, Passed, Numeric, -10.61915306667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
49, TE CH4 Posistive Direction Check, 2021-02-02T18:41:27.905, 2021-02-02T18:41:28.742, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, true, 53, 0.836504, Failed, Numeric, 0.32865645, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
50, TE CH4 Negative Direction Check, 2021-02-02T18:41:28.755, 2021-02-02T18:41:29.625, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.870254, 0.870254, Failed, Numeric, 4.514848116667e-006, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
51, TE CH5 Posistive Direction Check, 2021-02-02T18:41:29.638, 2021-02-02T18:41:30.448, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.810171, 0.810171, Passed, Numeric, 10.73227928333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
52, TE CH5 Negative Direction Check, 2021-02-02T18:41:30.461, 2021-02-02T18:41:31.264, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.803375, 0.803375, Passed, Numeric, -10.72876241667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
53, TE CH0 4.9A Current Check, 2021-02-02T18:41:31.278, 2021-02-02T18:41:32.133, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.854848, 0.854848, Passed, Numeric, 4.830338066667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
54, TE CH1 4.9A Current Check, 2021-02-02T18:41:32.145, 2021-02-02T18:41:32.960, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.814562, 0.814562, Passed, Numeric, 4.789135933333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
55, TE CH2 4.9A Current Check, 2021-02-02T18:41:32.973, 2021-02-02T18:41:33.788, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 0.814902, 0.814902, Passed, Numeric, 4.834594083333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
56, TE CH3 4.9A Current Check, 2021-02-02T18:41:33.801, 2021-02-02T18:41:34.634, ID#:cgTfSE0f50qk4vd7/g62eA, Test, NumericLimitTest, Main, 0, 60, 0.832891, 0.832891, Passed, Numeric, 4.73532395, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
57, TE CH4 4.9A Current Check, 2021-02-02T18:41:34.646, 2021-02-02T18:41:35.482, ID#:qZmQ+0ejzUCfnDZbcGD3FD, Test, NumericLimitTest, Main, 0, 61, 0.835895, 0.835895, Failed, Numeric, 0.2446429383333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
58, TE CH5 4.9A Current Check, 2021-02-02T18:41:35.496, 2021-02-02T18:41:36.311, ID#:W+O0m6YLCUyKsJZATJ5u7D, Test, NumericLimitTest, Main, 0, 62, 0.815227, 0.815227, Passed, Numeric, 4.89720695, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
59, TE CH0 1.3A Current Check, 2021-02-02T18:41:36.325, 2021-02-02T18:41:37.107, ID#:zAMmmENuhU6nwXzNCkCpAB, Test, NumericLimitTest, Main, 0, 63, 0.781975, 0.781975, Passed, Numeric, 1.464002243333, AND, LimitPair, N.A, ampere, 1.214, 1.64, 
60, TE CH1 1.3A Current Check, 2021-02-02T18:41:37.120, 2021-02-02T18:41:37.953, ID#:+mkxle4HCUuueQvr1qk9lA, Test, NumericLimitTest, Main, 0, 64, 0.833565, 0.833565, Passed, Numeric, 1.431833573333, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
61, TE CH2 1.3A Current Check, 2021-02-02T18:41:37.966, 2021-02-02T18:41:38.763, ID#:dQAAUs4UnE2mZArRjriTfB, Test, NumericLimitTest, Main, 0, 65, 0.796371, 0.796371, Passed, Numeric, 1.46502166, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
62, TE CH3 1.3A Current Check, 2021-02-02T18:41:38.775, 2021-02-02T18:41:39.596, ID#:/oo1b9hIYEyxdUgLN0ylID, Test, NumericLimitTest, Main, 0, 66, 0.820707, 0.820707, Failed, Numeric, 1.273728878333, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
63, Power Off, 2021-02-02T18:41:40.524, 2021-02-02T18:41:40.591, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.067003, 0.067003, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
64, DC Power Off, 2021-02-02T18:41:40.592, 2021-02-02T18:41:40.941, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.349369, 0.349369, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
65, Wait 10, 2021-02-02T18:41:40.941, 2021-02-02T18:41:51.142, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 10.201, 10.201, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
