ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-10T22:19:11.292
endDateTime, 2021-06-10T22:19:49.432
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 38.1402
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-06-10T22:19:11.431, 2021-06-10T22:19:29.107, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 17.6757, 17.6757, Done, 
5, Put UUT, 2021-06-10T22:19:29.114, 2021-06-10T22:19:33.819, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 4.70428, Failed, 
6, Power Off, 2021-06-10T22:19:33.832, 2021-06-10T22:19:33.999, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.167237, 0.167237, Done, 
7, DC Power Off, 2021-06-10T22:19:34.006, 2021-06-10T22:19:34.374, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.367373, 0.367373, Done, 
8, Wait 10, 2021-06-10T22:19:34.410, 2021-06-10T22:19:49.410, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0007, 15.0007, Done, 
