ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-09T21:49:19.739
endDateTime, 2021-12-09T21:49:57.518
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 37.7797
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-12-09T21:49:19.872, 2021-12-09T21:49:38.752, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 18.8798, 18.8798, Done, 
5, Put UUT, 2021-12-09T21:49:38.759, 2021-12-09T21:49:41.966, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 3.2071, Failed, 
6, Power Off, 2021-12-09T21:49:41.980, 2021-12-09T21:49:42.139, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.158592, 0.158592, Done, 
7, DC Power Off, 2021-12-09T21:49:42.149, 2021-12-09T21:49:42.492, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.342936, 0.342936, Done, 
8, Wait 10, 2021-12-09T21:49:42.505, 2021-12-09T21:49:57.506, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0013, 15.0013, Done, 
