ID, administrator
name, administrator
ID, 1432
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-05T20:34:31.079
endDateTime, 2020-08-05T20:50:34.398
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 963.319
ModuleTime, 963.319
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
1433, Load Bio Rad DLL, 2020-08-05T20:34:31.135, 2020-08-05T20:34:31.136, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0013114, 0.0013114, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1434, Put UUT, 2020-08-05T20:34:31.159, 2020-08-05T20:34:37.552, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 6.39263, 6.39263, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1435, DC Power On, 2020-08-05T20:34:37.569, 2020-08-05T20:34:37.893, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.324394, 0.324394, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1436, AC Power On, 2020-08-05T20:34:37.895, 2020-08-05T20:34:39.844, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.94934, 1.94934, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1437, Find Attached Devices, 2020-08-05T20:34:39.848, 2020-08-05T20:34:54.880, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0323, 15.0323, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
1438, 12.8V No Load Test, 2020-08-05T20:34:54.884, 2020-08-05T20:34:56.100, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.21613, 1.21613, Passed, Numeric, 12.849847, AND, LimitPair, N.A, volt, 12.16, 13.44, 
1439, 12.8V Load 30W, 2020-08-05T20:34:56.102, 2020-08-05T20:34:57.388, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.28593, 1.28593, Passed, Numeric, 12.6466123, AND, LimitPair, N.A, volt, 12.16, 13.44, 
1440, 5V No Load Test, 2020-08-05T20:34:57.392, 2020-08-05T20:34:58.107, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.714847, 0.714847, Passed, Numeric, 5.08623896, AND, LimitPair, N.A, volt, 4.75, 5.25, 
1441, 5V 600mA Load, 2020-08-05T20:34:58.109, 2020-08-05T20:34:59.388, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.2795, 1.2795, Passed, Numeric, 5.06142853, AND, LimitPair, N.A, volt, 4.75, 5.25, 
1442, 3.3V Voltage Check, 2020-08-05T20:34:59.392, 2020-08-05T20:35:00.110, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.718315, 0.718315, Passed, Numeric, 3.32499887, AND, LimitPair, N.A, volt, 2.85, 3.45, 
1443, Battery Voltage Check, 2020-08-05T20:35:00.114, 2020-08-05T20:35:00.830, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.716304, 0.716304, Passed, Numeric, 3.2136, AND, LimitPair, N.A, volt, 2.85, 3.45, 
1444, Wait 10, 2020-08-05T20:35:00.832, 2020-08-05T20:35:10.832, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0002, 10.0002, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1445, Remote Command Set, 2020-08-05T20:35:10.834, 2020-08-05T20:36:18.289, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.4552, 67.4552, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1446, Initialize SRAM and HC12, 2020-08-05T20:36:18.290, 2020-08-05T20:36:27.784, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49375, 9.49375, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1447, I2C Read Write Test, 2020-08-05T20:36:27.788, 2020-08-05T20:36:30.646, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.85824, 2.85824, Passed, Alpha VCC, 5.086238503, N.A, N.A, N.A, N.A, N.A, N.A, 
1448, Get VCC Sensor Value, 2020-08-05T20:36:30.648, 2020-08-05T20:36:30.659, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0105642, 0.0105642, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, 
1449, Get 15V Sensor Value, 2020-08-05T20:36:30.660, 2020-08-05T20:36:30.672, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0115651, 0.0115651, Passed, Numeric, 13.10136, AND, LimitPair, N.A, volt, 12.16, 13.44, 
1450, Get Power Sensor Value, 2020-08-05T20:36:30.674, 2020-08-05T20:36:30.684, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0103766, 0.0103766, Passed, Numeric, 39.2368, AND, LimitPair, N.A, volt, 38, 42, 
1451, Lid Left Sensor Test, 2020-08-05T20:36:30.685, 2020-08-05T20:36:30.695, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0098893, 0.0098893, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1452, Lid Right Sensor Test, 2020-08-05T20:36:30.697, 2020-08-05T20:36:30.708, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.010979, 0.010979, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1453, HS Left Sensor Test, 2020-08-05T20:36:30.709, 2020-08-05T20:36:30.719, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0098279, 0.0098279, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1454, HS Right Sensor Test, 2020-08-05T20:36:30.720, 2020-08-05T20:36:30.730, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0099403, 0.0099403, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
1455, Get Amp2 Sensor Value, 2020-08-05T20:36:30.732, 2020-08-05T20:36:30.742, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0103332, 0.0103332, Passed, Numeric, 25.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
1456, Get Amp Sensor Value, 2020-08-05T20:36:30.743, 2020-08-05T20:36:30.758, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0144353, 0.0144353, Passed, Numeric, 23.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
1457, Get Power Supply Sensor Value, 2020-08-05T20:36:30.759, 2020-08-05T20:36:30.770, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0111498, 0.0111498, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
1458, SRAM Page 0 Check, 2020-08-05T20:36:30.775, 2020-08-05T20:37:11.451, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 40.676, 40.676, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1459, SRAM Page 1 Check, 2020-08-05T20:37:11.457, 2020-08-05T20:37:11.930, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.472874, 0.472874, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1460, SRAM Page 2 Check, 2020-08-05T20:37:11.932, 2020-08-05T20:37:12.334, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.402626, 0.402626, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1461, SRAM Page 3 Check, 2020-08-05T20:37:12.336, 2020-08-05T20:37:12.758, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.421767, 0.421767, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1462, Power Cycle Unit, 2020-08-05T20:37:12.759, 2020-08-05T20:37:41.151, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.3919, 28.3919, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1463, Battery Backup Test, 2020-08-05T20:37:41.153, 2020-08-05T20:37:42.195, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.04265, 1.04265, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1464, Block Sensor 0 Check, 2020-08-05T20:37:42.224, 2020-08-05T20:37:42.236, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0114954, 0.0114954, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1465, Block Sensor 1 Check, 2020-08-05T20:37:42.240, 2020-08-05T20:37:42.251, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0114478, 0.0114478, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1466, Block Sensor 2 Check, 2020-08-05T20:37:42.255, 2020-08-05T20:37:42.265, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0103339, 0.0103339, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1467, Block Sensor 3 Check, 2020-08-05T20:37:42.268, 2020-08-05T20:37:42.284, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0158702, 0.0158702, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
