ID, administrator
name, administrator
ID, 851
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-11-18T23:01:01.122
endDateTime, 2021-11-18T23:04:33.149
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 212.027
ModuleTime, 212.027
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
888, Block Sensor 5 Check, 2021-11-18T23:04:08.761, 2021-11-18T23:04:08.773, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0112048, 0.0112048, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
889, TE CH0 Posistive Direction Check, 2021-11-18T23:04:08.780, 2021-11-18T23:04:09.532, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.75212, 0.75212, Passed, Numeric, 10.68652985, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
890, TE CH0 Negative Direction Check, 2021-11-18T23:04:09.544, 2021-11-18T23:04:10.338, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.794126, 0.794126, Passed, Numeric, -10.68996638333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
891, TE CH1 Posistive Direction Check, 2021-11-18T23:04:10.351, 2021-11-18T23:04:11.131, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.780363, 0.780363, Passed, Numeric, 10.73137991667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
892, TE CH1 Negative Direction Check, 2021-11-18T23:04:11.150, 2021-11-18T23:04:11.929, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.779048, 0.779048, Passed, Numeric, -10.72927125, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
893, TE CH2 Posistive Direction Check, 2021-11-18T23:04:11.941, 2021-11-18T23:04:12.738, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.796442, 0.796442, Passed, Numeric, 10.70361098333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
894, TE CH2 Negative Direction Check, 2021-11-18T23:04:12.750, 2021-11-18T23:04:13.548, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, true, 50, 0.797734, Failed, Numeric, 0.0001060441505, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
895, TE CH3 Posistive Direction Check, 2021-11-18T23:04:13.560, 2021-11-18T23:04:14.392, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.831821, 0.831821, Passed, Numeric, 10.66706838333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
896, TE CH3 Negative Direction Check, 2021-11-18T23:04:14.405, 2021-11-18T23:04:15.205, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.800028, 0.800028, Passed, Numeric, -10.65512775, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
897, TE CH4 Posistive Direction Check, 2021-11-18T23:04:15.217, 2021-11-18T23:04:16.007, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.78972, 0.78972, Passed, Numeric, 10.64468496667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
898, TE CH4 Negative Direction Check, 2021-11-18T23:04:16.020, 2021-11-18T23:04:16.814, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.793803, 0.793803, Passed, Numeric, -10.63999915, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
899, TE CH5 Posistive Direction Check, 2021-11-18T23:04:16.826, 2021-11-18T23:04:17.621, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.794243, 0.794243, Passed, Numeric, 10.70380971667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
900, TE CH5 Negative Direction Check, 2021-11-18T23:04:17.634, 2021-11-18T23:04:18.422, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.788925, 0.788925, Passed, Numeric, -10.70702818333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
901, TE CH0 4.9A Current Check, 2021-11-18T23:04:18.433, 2021-11-18T23:04:19.236, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.802692, 0.802692, Passed, Numeric, 5.002007883333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
902, TE CH1 4.9A Current Check, 2021-11-18T23:04:19.248, 2021-11-18T23:04:20.037, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.789316, 0.789316, Passed, Numeric, 4.986869366667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
903, TE CH2 4.9A Current Check, 2021-11-18T23:04:20.050, 2021-11-18T23:04:20.855, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 0.805394, 0.805394, Passed, Numeric, 5.002630283333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
904, Power Off, 2021-11-18T23:04:24.032, 2021-11-18T23:04:24.096, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.064024, 0.064024, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
905, DC Power Off, 2021-11-18T23:04:24.096, 2021-11-18T23:04:24.423, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.326735, 0.326735, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
906, Wait 10, 2021-11-18T23:04:24.423, 2021-11-18T23:04:33.124, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 8.70077, 8.70077, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
