ID, administrator
name, administrator
ID, 321
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-30T13:25:12.367
endDateTime, 2021-12-30T13:34:18.372
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 546.006
ModuleTime, 546.006
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
322, Load Bio Rad DLL, 2021-12-30T13:25:12.404, 2021-12-30T13:25:12.405, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0011269, 0.0011269, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
323, Put UUT, 2021-12-30T13:25:12.421, 2021-12-30T13:25:14.862, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.44106, 2.44106, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
324, DC Power On, 2021-12-30T13:25:14.869, 2021-12-30T13:25:15.185, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.315203, 0.315203, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
325, AC Power On, 2021-12-30T13:25:15.189, 2021-12-30T13:25:15.371, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.18103, 0.18103, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
326, Find Attached Devices, 2021-12-30T13:25:15.381, 2021-12-30T13:25:31.559, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.1785, 16.1785, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
327, 12.8V No Load Test, 2021-12-30T13:25:31.563, 2021-12-30T13:25:32.768, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.20486, 1.20486, Passed, Numeric, 12.7914525, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
328, 12.8V Load 30W, 2021-12-30T13:25:32.769, 2021-12-30T13:25:34.274, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.50504, 1.50504, Passed, Numeric, 12.4515927, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
329, 5V No Load Test, 2021-12-30T13:25:34.287, 2021-12-30T13:25:35.018, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.731292, 0.731292, Passed, Numeric, 5.03004179, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
330, 5V 600mA Load, 2021-12-30T13:25:35.024, 2021-12-30T13:25:36.274, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.25077, 1.25077, Passed, Numeric, 5.06009262, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
331, 3.3V Voltage Check, 2021-12-30T13:25:36.287, 2021-12-30T13:25:37.025, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.737943, 0.737943, Passed, Numeric, 3.29803985, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
332, Battery Voltage Check, 2021-12-30T13:25:37.036, 2021-12-30T13:25:37.772, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.735993, 0.735993, Passed, Numeric, 3.22300173, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
333, Wait 10, 2021-12-30T13:25:37.777, 2021-12-30T13:25:47.778, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
334, Remote Command Set, 2021-12-30T13:25:47.781, 2021-12-30T13:26:49.470, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.6887, 61.6887, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
