ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-15T05:00:00.864
endDateTime, 2022-02-15T05:00:54.518
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 53.6544
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2022-02-15T05:00:01.004, 2022-02-15T05:00:35.005, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 34.0012, 34.0012, Done, 
5, Put UUT, 2022-02-15T05:00:35.025, 2022-02-15T05:00:38.946, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 3.9203, Failed, 
6, Power Off, 2022-02-15T05:00:38.959, 2022-02-15T05:00:39.124, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.164822, 0.164822, Done, 
7, DC Power Off, 2022-02-15T05:00:39.134, 2022-02-15T05:00:39.491, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.357697, 0.357697, Done, 
8, Wait 10, 2022-02-15T05:00:39.504, 2022-02-15T05:00:54.505, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0017, 15.0017, Done, 
