ID, administrator
name, administrator
ID, 4349
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-26T08:15:10.395
endDateTime, 2021-05-26T08:18:51.356
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 220.961
ModuleTime, 220.961
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
4350, Load Bio Rad DLL, 2021-05-26T08:15:10.433, 2021-05-26T08:15:10.435, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0015368, 0.0015368, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4351, Put UUT, 2021-05-26T08:15:10.454, 2021-05-26T08:15:12.027, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.57204, 1.57204, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4352, DC Power On, 2021-05-26T08:15:12.032, 2021-05-26T08:15:12.598, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.566329, 0.566329, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4353, AC Power On, 2021-05-26T08:15:12.599, 2021-05-26T08:15:12.767, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.167847, 0.167847, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4354, Find Attached Devices, 2021-05-26T08:15:12.777, 2021-05-26T08:15:28.785, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.0074, 16.0074, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
4355, 12.8V No Load Test, 2021-05-26T08:15:28.788, 2021-05-26T08:15:29.988, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.19995, 1.19995, Passed, Numeric, 12.8808471, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4356, 12.8V Load 30W, 2021-05-26T08:15:29.994, 2021-05-26T08:15:31.240, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.24648, 1.24648, Passed, Numeric, 12.7311773, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4357, 5V No Load Test, 2021-05-26T08:15:31.253, 2021-05-26T08:15:31.962, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.709218, 0.709218, Passed, Numeric, 5.07189604, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4358, 5V 600mA Load, 2021-05-26T08:15:31.967, 2021-05-26T08:15:33.240, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27272, 1.27272, Passed, Numeric, 5.06938631, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4359, 3.3V Voltage Check, 2021-05-26T08:15:33.243, 2021-05-26T08:15:33.933, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.689264, 0.689264, Passed, Numeric, 3.32393246, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
4360, Battery Voltage Check, 2021-05-26T08:15:33.944, 2021-05-26T08:15:34.676, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.731606, 0.731606, Passed, Numeric, 3.22158298, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
4361, Wait 10, 2021-05-26T08:15:34.679, 2021-05-26T08:15:44.680, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0004, 10.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4362, Remote Command Set, 2021-05-26T08:15:44.683, 2021-05-26T08:16:46.246, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.5628, 61.5628, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4363, Initialize SRAM and HC12, 2021-05-26T08:16:46.247, 2021-05-26T08:16:55.735, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48732, 9.48732, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4364, I2C Read Write Test, 2021-05-26T08:16:55.744, 2021-05-26T08:16:58.632, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.88771, 2.88771, Passed, Alpha VCC, 5.0716789945, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
4365, Get VCC Sensor Value, 2021-05-26T08:16:58.638, 2021-05-26T08:16:58.656, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0183126, 0.0183126, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
4366, Get 15V Sensor Value, 2021-05-26T08:16:58.661, 2021-05-26T08:16:58.674, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0129061, 0.0129061, Passed, Numeric, 13.15824, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
4367, Get Power Sensor Value, 2021-05-26T08:16:58.678, 2021-05-26T08:16:58.690, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0119748, 0.0119748, Passed, Numeric, 39.5656, AND, LimitPair, N.A, volt, 38, 42, N.A, 
