ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-02-26T04:47:20.111
endDateTime, 2021-02-26T04:48:16.806
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 56.6958
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-02-26T04:47:20.246, 2021-02-26T04:47:54.089, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 33.8429, 33.8429, Done, 
5, Put UUT, 2021-02-26T04:47:54.096, 2021-02-26T04:48:01.220, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 7.12476, Failed, 
6, Power Off, 2021-02-26T04:48:01.233, 2021-02-26T04:48:01.443, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.209866, 0.209866, Done, 
7, DC Power Off, 2021-02-26T04:48:01.447, 2021-02-26T04:48:01.790, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.342688, 0.342688, Done, 
8, Wait 10, 2021-02-26T04:48:01.793, 2021-02-26T04:48:16.794, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, 
