ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-13T16:10:48.781
endDateTime, 2022-04-13T16:11:30.244
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 41.4631
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2022-04-13T16:10:48.912, 2022-04-13T16:11:07.969, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 19.057, 19.057, Done, 
5, Put UUT, 2022-04-13T16:11:07.976, 2022-04-13T16:11:14.360, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 6.38431, Failed, 
6, Power Off, 2022-04-13T16:11:14.374, 2022-04-13T16:11:14.578, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.204455, 0.204455, Done, 
7, DC Power Off, 2022-04-13T16:11:14.581, 2022-04-13T16:11:15.217, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.635679, 0.635679, Done, 
8, Wait 10, 2022-04-13T16:11:15.230, 2022-04-13T16:11:30.231, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0014, 15.0014, Done, 
