ID, administrator
name, administrator
ID, 48
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-13T09:53:24.439
endDateTime, 2022-04-13T09:57:06.119
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 221.681
ModuleTime, 221.681
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
68, Lid Right Sensor Test, 2022-04-13T09:55:32.880, 2022-04-13T09:55:32.892, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0119109, 0.0119109, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
69, HS Left Sensor Test, 2022-04-13T09:55:32.895, 2022-04-13T09:55:32.906, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0110997, 0.0110997, Passed, Numeric, 53.1, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
70, HS Right Sensor Test, 2022-04-13T09:55:32.910, 2022-04-13T09:55:32.921, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0111904, 0.0111904, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
71, Get Amp2 Sensor Value, 2022-04-13T09:55:32.925, 2022-04-13T09:55:32.936, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0114908, 0.0114908, Passed, Numeric, 22.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
72, Get Amp Sensor Value, 2022-04-13T09:55:32.940, 2022-04-13T09:55:32.952, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0119232, 0.0119232, Passed, Numeric, 21.6, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
73, Get Power Supply Sensor Value, 2022-04-13T09:55:32.956, 2022-04-13T09:55:32.967, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.011436, 0.011436, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
74, SRAM Page 0 Check, 2022-04-13T09:55:32.975, 2022-04-13T09:56:23.348, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 50.3732, 50.3732, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
75, SRAM Page 1 Check, 2022-04-13T09:56:23.366, 2022-04-13T09:56:23.861, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.495603, 0.495603, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
76, SRAM Page 2 Check, 2022-04-13T09:56:23.866, 2022-04-13T09:56:24.313, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.446562, 0.446562, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
77, SRAM Page 3 Check, 2022-04-13T09:56:24.317, 2022-04-13T09:56:24.796, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.479212, 0.479212, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
78, Power Cycle Unit, 2022-04-13T09:56:24.801, 2022-04-13T09:56:50.713, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 25.9122, 25.9122, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
79, Power Off, 2022-04-13T09:56:50.714, 2022-04-13T09:56:50.795, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0810918, 0.0810918, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
80, DC Power Off, 2022-04-13T09:56:50.795, 2022-04-13T09:56:51.094, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.299185, 0.299185, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
81, Wait 10, 2022-04-13T09:56:51.094, 2022-04-13T09:57:06.095, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
