ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-14T14:54:56.415
endDateTime, 2020-08-14T14:55:37.372
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 40.9571
ModuleTime, 40.9571
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2020-08-14T14:54:56.534, 2020-08-14T14:55:15.394, ID#:vjT50USnYkW0sYJ60awv0D, Test, Action, Setup, 0, 0, 18.8591, 18.8591, Aborted, 
5, Power Off, 2020-08-14T14:55:20.371, 2020-08-14T14:55:22.035, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.66443, 1.66443, Done, 
6, DC Power Off, 2020-08-14T14:55:22.035, 2020-08-14T14:55:22.364, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.329107, 0.329107, Done, 
7, Wait 10, 2020-08-14T14:55:22.364, 2020-08-14T14:55:37.365, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0007, 15.0007, Done, 
