ID, administrator
name, administrator
ID, 539
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-02-26T05:30:49.172
endDateTime, 2021-02-26T05:39:06.828
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 497.657
ModuleTime, 497.657
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
540, Load Bio Rad DLL, 2021-02-26T05:30:49.222, 2021-02-26T05:30:49.223, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0011902, 0.0011902, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
541, Put UUT, 2021-02-26T05:30:49.239, 2021-02-26T05:30:50.539, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.3005, 1.3005, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
542, DC Power On, 2021-02-26T05:30:50.547, 2021-02-26T05:30:50.865, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.318353, 0.318353, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
543, AC Power On, 2021-02-26T05:30:50.870, 2021-02-26T05:30:51.040, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.17044, 0.17044, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
544, Find Attached Devices, 2021-02-26T05:30:51.051, 2021-02-26T05:31:26.144, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0937, 35.0937, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
545, 12.8V No Load Test, 2021-02-26T05:31:26.156, 2021-02-26T05:31:27.444, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.28765, 1.28765, Passed, Numeric, 12.8554633, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
546, 12.8V Load 30W, 2021-02-26T05:31:27.449, 2021-02-26T05:31:28.729, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.28048, 1.28048, Passed, Numeric, 12.5661838, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
547, 5V No Load Test, 2021-02-26T05:31:28.742, 2021-02-26T05:31:29.483, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.74138, 0.74138, Passed, Numeric, 5.04574968, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
548, 5V 600mA Load, 2021-02-26T05:31:29.488, 2021-02-26T05:31:30.729, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.24152, 1.24152, Passed, Numeric, 5.06905277, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
549, 3.3V Voltage Check, 2021-02-26T05:31:30.740, 2021-02-26T05:31:31.481, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.741524, 0.741524, Passed, Numeric, 3.29135477, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
550, Battery Voltage Check, 2021-02-26T05:31:31.493, 2021-02-26T05:31:32.265, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.772545, 0.772545, Passed, Numeric, 3.20387235, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
