ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-28T21:10:56.804
endDateTime, 2021-12-28T21:11:46.584
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, true
TotalTime, 9
ModuleTime, 49.7806
Outcome, Failed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, 
4, Load Bio Rad DLL, 2021-12-28T21:10:56.935, 2021-12-28T21:11:16.037, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 19.102, 19.102, Done, 
5, Put UUT, 2021-12-28T21:11:16.044, 2021-12-28T21:11:30.457, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, true, 0, 14.4127, Failed, 
6, Power Off, 2021-12-28T21:11:30.470, 2021-12-28T21:11:30.978, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.507558, 0.507558, Done, 
7, DC Power Off, 2021-12-28T21:11:30.990, 2021-12-28T21:11:31.558, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.567859, 0.567859, Done, 
8, Wait 10, 2021-12-28T21:11:31.570, 2021-12-28T21:11:46.572, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0013, 15.0013, Done, 
