ID, administrator
name, administrator
ID, 5939
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-30T02:35:45.917
endDateTime, 2020-08-30T02:42:59.891
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 433.974
ModuleTime, 433.974
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
5940, Load Bio Rad DLL, 2020-08-30T02:35:45.973, 2020-08-30T02:35:45.974, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012736, 0.0012736, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5941, Put UUT, 2020-08-30T02:35:45.996, 2020-08-30T02:35:47.806, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.8102, 1.8102, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5942, DC Power On, 2020-08-30T02:35:47.823, 2020-08-30T02:35:48.125, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.301953, 0.301953, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5943, AC Power On, 2020-08-30T02:35:48.126, 2020-08-30T02:35:49.687, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.56036, 1.56036, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5944, Find Attached Devices, 2020-08-30T02:35:49.691, 2020-08-30T02:36:06.908, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 17.2171, 17.2171, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
5945, 12.8V No Load Test, 2020-08-30T02:36:06.911, 2020-08-30T02:36:08.133, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22189, 1.22189, Passed, Numeric, 12.8265285, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
5946, 12.8V Load 30W, 2020-08-30T02:36:08.135, 2020-08-30T02:36:09.305, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.16951, 1.16951, Passed, Numeric, 12.5765798, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
5947, 5V No Load Test, 2020-08-30T02:36:09.308, 2020-08-30T02:36:10.020, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.711122, 0.711122, Passed, Numeric, 5.07339928, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
5948, 5V 600mA Load, 2020-08-30T02:36:10.021, 2020-08-30T02:36:11.305, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.2832, 1.2832, Passed, Numeric, 5.09384204, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
5949, 3.3V Voltage Check, 2020-08-30T02:36:11.308, 2020-08-30T02:36:12.020, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.711811, 0.711811, Passed, Numeric, 3.31815523, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
5950, Battery Voltage Check, 2020-08-30T02:36:12.024, 2020-08-30T02:36:12.742, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.71876, 0.71876, Passed, Numeric, 3.21234994, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
5951, Wait 10, 2020-08-30T02:36:12.744, 2020-08-30T02:36:22.745, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5952, Remote Command Set, 2020-08-30T02:36:22.746, 2020-08-30T02:37:30.038, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.2924, 67.2924, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5953, Initialize SRAM and HC12, 2020-08-30T02:37:30.040, 2020-08-30T02:37:39.523, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48292, 9.48292, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5954, I2C Read Write Test, 2020-08-30T02:37:39.527, 2020-08-30T02:37:42.380, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.85334, 2.85334, Passed, Alpha VCC, 5.073115189, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5955, Get VCC Sensor Value, 2020-08-30T02:37:42.382, 2020-08-30T02:37:42.392, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0102223, 0.0102223, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
5956, Get 15V Sensor Value, 2020-08-30T02:37:42.393, 2020-08-30T02:37:42.403, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0102137, 0.0102137, Passed, Numeric, 12.63684, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
5957, Get Power Sensor Value, 2020-08-30T02:37:42.405, 2020-08-30T02:37:42.415, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0100837, 0.0100837, Passed, Numeric, 39.1272, AND, LimitPair, N.A, volt, 38, 42, N.A, 
5958, Lid Left Sensor Test, 2020-08-30T02:37:42.417, 2020-08-30T02:37:42.432, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0155994, 0.0155994, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5959, Lid Right Sensor Test, 2020-08-30T02:37:42.434, 2020-08-30T02:37:42.444, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0100017, 0.0100017, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5960, HS Left Sensor Test, 2020-08-30T02:37:42.445, 2020-08-30T02:37:42.455, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0098711, 0.0098711, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5961, HS Right Sensor Test, 2020-08-30T02:37:42.456, 2020-08-30T02:37:42.466, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0098192, 0.0098192, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
5962, Get Amp2 Sensor Value, 2020-08-30T02:37:42.468, 2020-08-30T02:37:42.484, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0157957, 0.0157957, Passed, Numeric, 22.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
5963, Get Amp Sensor Value, 2020-08-30T02:37:42.485, 2020-08-30T02:37:42.495, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0098853, 0.0098853, Passed, Numeric, 22.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
5964, Get Power Supply Sensor Value, 2020-08-30T02:37:42.496, 2020-08-30T02:37:42.507, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0101716, 0.0101716, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, N.A, 
5965, SRAM Page 0 Check, 2020-08-30T02:37:42.510, 2020-08-30T02:38:22.938, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 40.4275, 40.4275, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5966, SRAM Page 1 Check, 2020-08-30T02:38:22.955, 2020-08-30T02:38:23.431, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.475798, 0.475798, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5967, SRAM Page 2 Check, 2020-08-30T02:38:23.433, 2020-08-30T02:38:23.833, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.400523, 0.400523, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5968, SRAM Page 3 Check, 2020-08-30T02:38:23.835, 2020-08-30T02:38:24.263, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.428428, 0.428428, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5969, Power Cycle Unit, 2020-08-30T02:38:24.266, 2020-08-30T02:38:52.912, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.6462, 28.6462, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5970, Battery Backup Test, 2020-08-30T02:38:52.915, 2020-08-30T02:38:53.962, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.04648, 1.04648, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5971, Block Sensor 0 Check, 2020-08-30T02:38:53.969, 2020-08-30T02:38:53.979, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0101808, 0.0101808, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5972, Block Sensor 1 Check, 2020-08-30T02:38:53.983, 2020-08-30T02:38:53.994, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0103289, 0.0103289, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5973, Block Sensor 2 Check, 2020-08-30T02:38:53.997, 2020-08-30T02:38:54.012, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0149875, 0.0149875, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5974, Block Sensor 3 Check, 2020-08-30T02:38:54.016, 2020-08-30T02:38:54.027, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0113036, 0.0113036, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5975, Block Sensor 4 Check, 2020-08-30T02:38:54.030, 2020-08-30T02:38:54.041, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0102364, 0.0102364, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5976, Block Sensor 5 Check, 2020-08-30T02:38:54.044, 2020-08-30T02:38:54.060, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.015769, 0.015769, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, N.A, 
5977, TE CH0 Posistive Direction Check, 2020-08-30T02:38:54.067, 2020-08-30T02:38:54.827, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.759378, 0.759378, Passed, Numeric, 10.70032935, AND, LimitPair, N.A, ampere, 10.165, 11.235, N.A, 
5978, TE CH0 Negative Direction Check, 2020-08-30T02:38:54.830, 2020-08-30T02:38:55.592, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.761881, 0.761881, Passed, Numeric, -10.69663111667, AND, LimitPair, N.A, ampere, -11.235, -10.165, N.A, 
5979, TE CH1 Posistive Direction Check, 2020-08-30T02:38:55.596, 2020-08-30T02:38:56.367, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.770707, 0.770707, Passed, Numeric, 10.7487011, AND, LimitPair, N.A, ampere, 10.165, 11.235, N.A, 
5980, TE CH1 Negative Direction Check, 2020-08-30T02:38:56.371, 2020-08-30T02:38:57.134, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.763701, 0.763701, Passed, Numeric, -10.74402453333, AND, LimitPair, N.A, ampere, -11.235, -10.165, N.A, 
5981, TE CH2 Posistive Direction Check, 2020-08-30T02:38:57.140, 2020-08-30T02:38:57.910, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.77075, 0.77075, Passed, Numeric, 10.77075386667, AND, LimitPair, N.A, ampere, 10.165, 11.235, N.A, 
5982, TE CH2 Negative Direction Check, 2020-08-30T02:38:57.914, 2020-08-30T02:38:58.673, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.758707, 0.758707, Passed, Numeric, -10.7724688, AND, LimitPair, N.A, ampere, -11.235, -10.165, N.A, 
5983, TE CH3 Posistive Direction Check, 2020-08-30T02:38:58.677, 2020-08-30T02:38:59.435, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.758459, 0.758459, Passed, Numeric, 10.66944835, AND, LimitPair, N.A, ampere, 10.165, 11.235, N.A, 
5984, TE CH3 Negative Direction Check, 2020-08-30T02:38:59.439, 2020-08-30T02:39:00.211, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.771841, 0.771841, Passed, Numeric, -10.67307778333, AND, LimitPair, N.A, ampere, -11.235, -10.165, N.A, 
5985, TE CH4 Posistive Direction Check, 2020-08-30T02:39:00.214, 2020-08-30T02:39:00.972, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.757795, 0.757795, Passed, Numeric, 10.69197253333, AND, LimitPair, N.A, ampere, 10.165, 11.235, N.A, 
5986, TE CH4 Negative Direction Check, 2020-08-30T02:39:00.976, 2020-08-30T02:39:01.737, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.760937, 0.760937, Passed, Numeric, -10.6896197, AND, LimitPair, N.A, ampere, -11.235, -10.165, N.A, 
5987, TE CH5 Posistive Direction Check, 2020-08-30T02:39:01.741, 2020-08-30T02:39:02.511, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.769785, 0.769785, Passed, Numeric, 10.70402738333, AND, LimitPair, N.A, ampere, 10.165, 11.235, N.A, 
5988, TE CH5 Negative Direction Check, 2020-08-30T02:39:02.515, 2020-08-30T02:39:03.276, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.761576, 0.761576, Passed, Numeric, -10.69959168333, AND, LimitPair, N.A, ampere, -11.235, -10.165, N.A, 
5989, TE CH0 4.9A Current Check, 2020-08-30T02:39:03.280, 2020-08-30T02:39:04.042, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.762061, 0.762061, Passed, Numeric, 4.881519, AND, LimitPair, N.A, ampere, 4.65, 5.15, N.A, 
