ID, administrator
name, administrator
ID, 588
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-15T15:51:38.757
endDateTime, 2021-07-15T15:56:16.802
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 278.046
ModuleTime, 278.046
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
589, Load Bio Rad DLL, 2021-07-15T15:51:38.794, 2021-07-15T15:51:38.795, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012638, 0.0012638, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
590, Put UUT, 2021-07-15T15:51:38.817, 2021-07-15T15:51:47.240, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 8.42266, 8.42266, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
591, DC Power On, 2021-07-15T15:51:47.248, 2021-07-15T15:51:47.588, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.339696, 0.339696, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
592, AC Power On, 2021-07-15T15:51:47.593, 2021-07-15T15:51:47.751, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.158005, 0.158005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
593, Find Attached Devices, 2021-07-15T15:51:47.761, 2021-07-15T15:52:03.772, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.0114, 16.0114, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
594, 12.8V No Load Test, 2021-07-15T15:52:03.785, 2021-07-15T15:52:05.094, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.30977, 1.30977, Passed, Numeric, 12.7709626, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
595, 12.8V Load 30W, 2021-07-15T15:52:05.100, 2021-07-15T15:52:06.485, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.38484, 1.38484, Passed, Numeric, 12.6207644, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
596, 5V No Load Test, 2021-07-15T15:52:06.498, 2021-07-15T15:52:07.241, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.743167, 0.743167, Passed, Numeric, 5.12676701, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
597, 5V 600mA Load, 2021-07-15T15:52:07.246, 2021-07-15T15:52:08.485, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.23925, 1.23925, Passed, Numeric, 5.08313312, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
598, 3.3V Voltage Check, 2021-07-15T15:52:08.498, 2021-07-15T15:52:09.256, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.758358, 0.758358, Passed, Numeric, 3.33539329, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
599, Battery Voltage Check, 2021-07-15T15:52:09.267, 2021-07-15T15:52:09.998, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.730326, 0.730326, Passed, Numeric, 3.19196935, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
600, Wait 10, 2021-07-15T15:52:10.003, 2021-07-15T15:52:20.003, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
601, Remote Command Set, 2021-07-15T15:52:20.007, 2021-07-15T15:53:21.785, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.7775, 61.7775, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
602, Initialize SRAM and HC12, 2021-07-15T15:53:21.791, 2021-07-15T15:53:31.286, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49497, 9.49497, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
603, I2C Read Write Test, 2021-07-15T15:53:31.297, 2021-07-15T15:53:34.252, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.95478, 2.95478, Passed, Alpha VCC, 5.1278364, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
604, Get VCC Sensor Value, 2021-07-15T15:53:34.257, 2021-07-15T15:53:34.270, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0125076, 0.0125076, Passed, Numeric, 4.99224, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
605, Get 15V Sensor Value, 2021-07-15T15:53:34.275, 2021-07-15T15:53:34.287, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0123071, 0.0123071, Passed, Numeric, 12.39984, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
606, Get Power Sensor Value, 2021-07-15T15:53:34.292, 2021-07-15T15:53:34.305, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0125113, 0.0125113, Passed, Numeric, 39.0724, AND, LimitPair, N.A, volt, 38, 42, N.A, 
607, Lid Left Sensor Test, 2021-07-15T15:53:34.310, 2021-07-15T15:53:34.322, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0122479, 0.0122479, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
608, Lid Right Sensor Test, 2021-07-15T15:53:34.327, 2021-07-15T15:53:34.345, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0178026, 0.0178026, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
609, HS Left Sensor Test, 2021-07-15T15:53:34.350, 2021-07-15T15:53:34.362, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0121569, 0.0121569, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
610, HS Right Sensor Test, 2021-07-15T15:53:34.367, 2021-07-15T15:53:34.379, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0123201, 0.0123201, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
611, Get Amp2 Sensor Value, 2021-07-15T15:53:34.384, 2021-07-15T15:53:34.397, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0123331, 0.0123331, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
