ID, administrator
name, administrator
ID, 215
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-13T11:03:29.933
endDateTime, 2022-04-13T11:07:24.444
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 234.512
ModuleTime, 234.512
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
226, Battery Voltage Check, 2022-04-13T11:04:19.878, 2022-04-13T11:04:20.604, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.725928, 0.725928, Passed, Numeric, 3.10611613, AND, LimitPair, N.A, volt, 2.85, 3.45, 
227, Wait 10, 2022-04-13T11:04:20.606, 2022-04-13T11:04:30.606, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0003, 10.0003, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
228, Remote Command Set, 2022-04-13T11:04:30.610, 2022-04-13T11:05:32.357, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.7472, 61.7472, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
229, Initialize SRAM and HC12, 2022-04-13T11:05:32.359, 2022-04-13T11:05:41.853, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49467, 9.49467, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
230, I2C Read Write Test, 2022-04-13T11:05:41.865, 2022-04-13T11:05:44.832, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.96716, 2.96716, Passed, Alpha VCC, 5.0911607535, N.A, N.A, N.A, N.A, N.A, N.A, 
231, Get VCC Sensor Value, 2022-04-13T11:05:44.837, 2022-04-13T11:05:44.850, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0129803, 0.0129803, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, 
232, Get 15V Sensor Value, 2022-04-13T11:05:44.855, 2022-04-13T11:05:44.868, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0125308, 0.0125308, Passed, Numeric, 13.02552, AND, LimitPair, N.A, volt, 12.16, 13.44, 
233, Get Power Sensor Value, 2022-04-13T11:05:44.873, 2022-04-13T11:05:44.886, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0127272, 0.0127272, Passed, Numeric, 39.182, AND, LimitPair, N.A, volt, 38, 42, 
234, Lid Left Sensor Test, 2022-04-13T11:05:44.891, 2022-04-13T11:05:44.904, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0125756, 0.0125756, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
235, Lid Right Sensor Test, 2022-04-13T11:05:44.909, 2022-04-13T11:05:44.927, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0181693, 0.0181693, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
236, HS Left Sensor Test, 2022-04-13T11:05:44.932, 2022-04-13T11:05:44.945, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0125695, 0.0125695, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
237, HS Right Sensor Test, 2022-04-13T11:05:44.950, 2022-04-13T11:05:44.963, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0127077, 0.0127077, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
238, Get Amp2 Sensor Value, 2022-04-13T11:05:44.968, 2022-04-13T11:05:44.982, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0140577, 0.0140577, Passed, Numeric, 22.3, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
239, Get Amp Sensor Value, 2022-04-13T11:05:44.987, 2022-04-13T11:05:44.1000, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0125917, 0.0125917, Passed, Numeric, 21.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
240, Get Power Supply Sensor Value, 2022-04-13T11:05:45.003, 2022-04-13T11:05:45.015, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0115339, 0.0115339, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
241, SRAM Page 0 Check, 2022-04-13T11:05:45.022, 2022-04-13T11:06:35.362, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 50.3399, 50.3399, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
242, SRAM Page 1 Check, 2022-04-13T11:06:35.378, 2022-04-13T11:06:35.877, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.498971, 0.498971, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
243, SRAM Page 2 Check, 2022-04-13T11:06:35.881, 2022-04-13T11:06:36.299, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.418105, 0.418105, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
244, SRAM Page 3 Check, 2022-04-13T11:06:36.304, 2022-04-13T11:06:36.800, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.49641, 0.49641, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
245, Power Cycle Unit, 2022-04-13T11:06:36.805, 2022-04-13T11:07:02.940, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.1352, 26.1352, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
246, Battery Backup Test, 2022-04-13T11:07:02.942, 2022-04-13T11:07:03.981, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.03939, 1.03939, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
247, Block Sensor 0 Check, 2022-04-13T11:07:03.985, 2022-04-13T11:07:03.998, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0134655, 0.0134655, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
248, Block Sensor 1 Check, 2022-04-13T11:07:04.001, 2022-04-13T11:07:04.011, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0098985, 0.0098985, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
249, Block Sensor 2 Check, 2022-04-13T11:07:04.020, 2022-04-13T11:07:04.029, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0097374, 0.0097374, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
250, Block Sensor 3 Check, 2022-04-13T11:07:04.033, 2022-04-13T11:07:04.043, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0098082, 0.0098082, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
251, Block Sensor 4 Check, 2022-04-13T11:07:04.046, 2022-04-13T11:07:04.057, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0111996, 0.0111996, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
252, Block Sensor 5 Check, 2022-04-13T11:07:04.061, 2022-04-13T11:07:04.071, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0098062, 0.0098062, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
253, TE CH0 Posistive Direction Check, 2022-04-13T11:07:04.077, 2022-04-13T11:07:04.857, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, true, 45, 0.779962, Failed, Numeric, 0.0004021460133333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
254, TE CH0 Negative Direction Check, 2022-04-13T11:07:04.861, 2022-04-13T11:07:05.618, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.756898, 0.756898, Failed, Numeric, -0.0003663654816667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
255, TE CH1 Posistive Direction Check, 2022-04-13T11:07:05.631, 2022-04-13T11:07:06.427, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.795855, 0.795855, Passed, Numeric, 10.72526865, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
256, TE CH1 Negative Direction Check, 2022-04-13T11:07:06.440, 2022-04-13T11:07:07.230, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.789771, 0.789771, Passed, Numeric, -10.72619078333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
257, TE CH2 Posistive Direction Check, 2022-04-13T11:07:07.241, 2022-04-13T11:07:08.024, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.783924, 0.783924, Passed, Numeric, 10.6815008, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
258, TE CH2 Negative Direction Check, 2022-04-13T11:07:08.038, 2022-04-13T11:07:08.858, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.820612, 0.820612, Passed, Numeric, -10.684734, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
259, TE CH3 Posistive Direction Check, 2022-04-13T11:07:08.872, 2022-04-13T11:07:09.658, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.785937, 0.785937, Passed, Numeric, 10.69177436667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
260, TE CH3 Negative Direction Check, 2022-04-13T11:07:09.672, 2022-04-13T11:07:10.473, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.80168, 0.80168, Passed, Numeric, -10.7015651, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
261, TE CH4 Posistive Direction Check, 2022-04-13T11:07:10.486, 2022-04-13T11:07:11.274, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.787944, 0.787944, Passed, Numeric, 10.61172075, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
262, TE CH4 Negative Direction Check, 2022-04-13T11:07:11.288, 2022-04-13T11:07:12.080, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.792531, 0.792531, Passed, Numeric, -10.61201081667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
263, TE CH5 Posistive Direction Check, 2022-04-13T11:07:12.087, 2022-04-13T11:07:12.860, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.772378, 0.772378, Passed, Numeric, 10.65763031667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
264, TE CH5 Negative Direction Check, 2022-04-13T11:07:12.873, 2022-04-13T11:07:13.666, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.793162, 0.793162, Passed, Numeric, -10.65987411667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
265, TE CH0 4.9A Current Check, 2022-04-13T11:07:13.679, 2022-04-13T11:07:14.468, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.78883, 0.78883, Failed, Numeric, 0.0003751217433333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
266, TE CH1 4.9A Current Check, 2022-04-13T11:07:14.481, 2022-04-13T11:07:15.280, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.798235, 0.798235, Passed, Numeric, 4.915964233333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
267, TE CH2 4.9A Current Check, 2022-04-13T11:07:15.293, 2022-04-13T11:07:16.084, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 0.791416, 0.791416, Passed, Numeric, 4.981292466667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
268, TE CH3 4.9A Current Check, 2022-04-13T11:07:16.098, 2022-04-13T11:07:16.900, ID#:cgTfSE0f50qk4vd7/g62eA, Test, NumericLimitTest, Main, 0, 60, 0.802124, 0.802124, Passed, Numeric, 4.83336575, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
269, TE CH4 4.9A Current Check, 2022-04-13T11:07:16.913, 2022-04-13T11:07:17.708, ID#:qZmQ+0ejzUCfnDZbcGD3FD, Test, NumericLimitTest, Main, 0, 61, 0.794909, 0.794909, Passed, Numeric, 4.88592775, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
270, TE CH5 4.9A Current Check, 2022-04-13T11:07:17.721, 2022-04-13T11:07:18.574, ID#:W+O0m6YLCUyKsJZATJ5u7D, Test, NumericLimitTest, Main, 0, 62, 0.852294, 0.852294, Passed, Numeric, 4.9394545, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
271, TE CH0 1.3A Current Check, 2022-04-13T11:07:18.588, 2022-04-13T11:07:19.357, ID#:zAMmmENuhU6nwXzNCkCpAB, Test, NumericLimitTest, Main, 0, 63, 0.769941, 0.769941, Failed, Numeric, 0.0003636278633333, AND, LimitPair, N.A, ampere, 1.214, 1.64, 
272, TE CH1 1.3A Current Check, 2022-04-13T11:07:19.371, 2022-04-13T11:07:20.167, ID#:+mkxle4HCUuueQvr1qk9lA, Test, NumericLimitTest, Main, 0, 64, 0.796355, 0.796355, Passed, Numeric, 1.454478528333, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
273, TE CH2 1.3A Current Check, 2022-04-13T11:07:20.181, 2022-04-13T11:07:20.977, ID#:dQAAUs4UnE2mZArRjriTfB, Test, NumericLimitTest, Main, 0, 65, 0.796581, 0.796581, Passed, Numeric, 1.495826496667, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
274, TE CH3 1.3A Current Check, 2022-04-13T11:07:20.991, 2022-04-13T11:07:21.781, ID#:/oo1b9hIYEyxdUgLN0ylID, Test, NumericLimitTest, Main, 0, 66, 0.789605, 0.789605, Aborted, Numeric, 1.379578173333, AND, LimitPair, N.A, ampere, 1.314, 1.64, 
275, Power Off, 2022-04-13T11:07:21.781, 2022-04-13T11:07:21.871, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0902699, 0.0902699, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
276, DC Power Off, 2022-04-13T11:07:21.871, 2022-04-13T11:07:22.188, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.316223, 0.316223, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
277, Wait 10, 2022-04-13T11:07:22.188, 2022-04-13T11:07:24.437, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 2.24959, 2.24959, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
