ID, administrator
name, administrator
ID, 1169
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-03-07T05:32:43.676
endDateTime, 2021-03-07T05:40:20.076
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 456.401
ModuleTime, 456.401
Outcome, Passed
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, LoopIndex, 
1170, Load Bio Rad DLL, 2021-03-07T05:32:43.713, 2021-03-07T05:32:43.714, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0010575, 0.0010575, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1171, Put UUT, 2021-03-07T05:32:43.730, 2021-03-07T05:32:46.355, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.62479, 2.62479, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1172, DC Power On, 2021-03-07T05:32:46.363, 2021-03-07T05:32:46.657, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.293294, 0.293294, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1173, AC Power On, 2021-03-07T05:32:46.661, 2021-03-07T05:32:46.827, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.165586, 0.165586, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1174, Find Attached Devices, 2021-03-07T05:32:46.837, 2021-03-07T05:33:21.930, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0926, 35.0926, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, N.A, 
1175, 12.8V No Load Test, 2021-03-07T05:33:21.943, 2021-03-07T05:33:23.236, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.29338, 1.29338, Passed, Numeric, 12.7616662, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1176, 12.8V Load 30W, 2021-03-07T05:33:23.242, 2021-03-07T05:33:24.442, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.19971, 1.19971, Passed, Numeric, 12.6188421, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1177, 5V No Load Test, 2021-03-07T05:33:24.452, 2021-03-07T05:33:25.200, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.747428, 0.747428, Passed, Numeric, 5.08554407, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1178, 5V 600mA Load, 2021-03-07T05:33:25.205, 2021-03-07T05:33:26.442, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.23656, 1.23656, Passed, Numeric, 4.99886901, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1179, 3.3V Voltage Check, 2021-03-07T05:33:26.455, 2021-03-07T05:33:27.192, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.737345, 0.737345, Passed, Numeric, 3.33162065, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1180, Battery Voltage Check, 2021-03-07T05:33:27.203, 2021-03-07T05:33:27.956, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.75218, 0.75218, Passed, Numeric, 3.19996068, AND, LimitPair, N.A, volt, 2.85, 3.45, N.A, 
1181, Wait 10, 2021-03-07T05:33:27.961, 2021-03-07T05:33:37.961, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1182, Remote Command Set, 2021-03-07T05:33:37.965, 2021-03-07T05:34:39.742, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.7773, 61.7773, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1183, Initialize SRAM and HC12, 2021-03-07T05:34:39.749, 2021-03-07T05:34:49.244, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49514, 9.49514, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1184, I2C Read Write Test, 2021-03-07T05:34:49.254, 2021-03-07T05:34:52.188, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.93403, 2.93403, Passed, Alpha VCC, 5.086811916, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1185, Get VCC Sensor Value, 2021-03-07T05:34:52.195, 2021-03-07T05:34:52.212, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0164186, 0.0164186, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, N.A, 
1186, Get 15V Sensor Value, 2021-03-07T05:34:52.217, 2021-03-07T05:34:52.229, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0124874, 0.0124874, Passed, Numeric, 13.00656, AND, LimitPair, N.A, volt, 12.16, 13.44, N.A, 
1187, Get Power Sensor Value, 2021-03-07T05:34:52.234, 2021-03-07T05:34:52.247, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0124593, 0.0124593, Passed, Numeric, 39.4286, AND, LimitPair, N.A, volt, 38, 42, N.A, 
1188, Lid Left Sensor Test, 2021-03-07T05:34:52.252, 2021-03-07T05:34:52.265, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0136304, 0.0136304, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1189, Lid Right Sensor Test, 2021-03-07T05:34:52.270, 2021-03-07T05:34:52.282, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0122222, 0.0122222, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1190, HS Left Sensor Test, 2021-03-07T05:34:52.287, 2021-03-07T05:34:52.300, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0122513, 0.0122513, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1191, HS Right Sensor Test, 2021-03-07T05:34:52.305, 2021-03-07T05:34:52.317, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0121685, 0.0121685, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, N.A, 
1192, Get Amp2 Sensor Value, 2021-03-07T05:34:52.320, 2021-03-07T05:34:52.331, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0110833, 0.0110833, Passed, Numeric, 22.4, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
1193, Get Amp Sensor Value, 2021-03-07T05:34:52.335, 2021-03-07T05:34:52.346, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0112749, 0.0112749, Passed, Numeric, 22.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, N.A, 
1194, Get Power Supply Sensor Value, 2021-03-07T05:34:52.349, 2021-03-07T05:34:52.362, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0121613, 0.0121613, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, N.A, 
1195, SRAM Page 0 Check, 2021-03-07T05:34:52.369, 2021-03-07T05:35:40.983, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 48.6138, 48.6138, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1196, SRAM Page 1 Check, 2021-03-07T05:35:40.1000, 2021-03-07T05:35:41.486, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.485643, 0.485643, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1197, SRAM Page 2 Check, 2021-03-07T05:35:41.491, 2021-03-07T05:35:41.907, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.416566, 0.416566, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1198, SRAM Page 3 Check, 2021-03-07T05:35:41.966, 2021-03-07T05:35:42.420, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.454184, 0.454184, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
